dataset,group,time,peer,round,accuracy,loss
cifar10,DL,908.740725,0,99,52.920000,1.360129
cifar10,DL,908.740725,0,99,55.260000,1.254675
cifar10,DL,908.740725,0,99,54.200000,1.320669
cifar10,DL,908.740725,0,99,53.920000,1.334871
cifar10,DL,908.740725,0,99,52.350000,1.345754
cifar10,DL,908.740725,0,99,54.690000,1.306046
cifar10,DL,908.740725,0,99,51.770000,1.371744
cifar10,DL,908.740725,0,99,51.140000,1.393707
cifar10,DL,908.740725,0,99,52.190000,1.395177
cifar10,DL,908.740725,0,99,49.960000,1.461209
cifar10,DL,908.740725,0,99,47.930000,1.526137
cifar10,DL,908.740725,0,99,54.230000,1.306348
cifar10,DL,908.740725,0,99,53.030000,1.348584
cifar10,DL,908.740725,0,99,55.840000,1.265022
cifar10,DL,908.740725,0,99,54.930000,1.281209
cifar10,DL,908.740725,0,99,57.430000,1.209007
cifar10,DL,908.740725,0,99,55.370000,1.277528
cifar10,DL,908.740725,0,99,55.270000,1.263538
cifar10,DL,908.740725,0,99,56.060000,1.238111
cifar10,DL,908.740725,0,99,50.070000,1.448310
cifar10,DL,908.740725,0,99,54.790000,1.295732
cifar10,DL,908.740725,0,99,55.110000,1.300520
cifar10,DL,908.740725,0,99,53.740000,1.302588
cifar10,DL,908.740725,0,99,54.410000,1.277804
cifar10,DL,908.740725,0,99,54.210000,1.292093
cifar10,DL,908.740725,0,99,52.540000,1.328943
cifar10,DL,916.507825,0,100,55.800000,1.261898
cifar10,DL,916.507825,0,100,52.940000,1.332723
cifar10,DL,916.507825,0,100,55.310000,1.263581
cifar10,DL,916.507825,0,100,55.060000,1.284607
cifar10,DL,916.507825,0,100,52.590000,1.352587
cifar10,DL,916.507825,0,100,54.670000,1.270815
cifar10,DL,916.507825,0,100,54.170000,1.308250
cifar10,DL,916.507825,0,100,54.540000,1.277462
cifar10,DL,916.507825,0,100,56.080000,1.248031
cifar10,DL,916.507825,0,100,55.200000,1.276343
cifar10,DL,916.507825,0,100,55.310000,1.292971
cifar10,DL,916.507825,0,100,56.240000,1.237089
cifar10,DL,916.507825,0,100,54.240000,1.304347
cifar10,DL,916.507825,0,100,52.800000,1.404534
cifar10,DL,916.507825,0,100,56.170000,1.244222
cifar10,DL,916.507825,0,100,56.030000,1.270074
cifar10,DL,916.507825,0,100,54.030000,1.315128
cifar10,DL,916.507825,0,100,52.920000,1.367689
cifar10,DL,916.507825,0,100,54.230000,1.325463
cifar10,DL,916.507825,0,100,56.280000,1.240852
cifar10,DL,916.507825,0,100,55.090000,1.271349
cifar10,DL,916.507825,0,100,54.400000,1.305562
cifar10,DL,916.507825,0,100,56.670000,1.232826
cifar10,DL,916.507825,0,100,50.680000,1.425206
cifar10,DL,916.507825,0,100,54.820000,1.287983
cifar10,DL,916.507825,0,100,54.590000,1.282051
cifar10,DL,916.507825,0,100,56.020000,1.261289
cifar10,DL,916.507825,0,100,52.430000,1.388248
cifar10,DL,916.507825,0,100,51.660000,1.382457
cifar10,DL,916.507825,0,100,50.700000,1.410666
cifar10,DL,916.507825,0,100,55.290000,1.272414
cifar10,DL,916.507825,0,100,51.940000,1.359510
cifar10,DL,916.507825,0,100,50.870000,1.380870
cifar10,DL,916.507825,0,100,53.630000,1.320988
cifar10,DL,916.507825,0,100,50.930000,1.422669
cifar10,DL,916.507825,0,100,56.330000,1.230034
cifar10,DL,916.507825,0,100,50.890000,1.400288
cifar10,DL,916.507825,0,100,54.270000,1.288974
cifar10,DL,916.507825,0,100,55.360000,1.246991
cifar10,DL,916.507825,0,100,52.820000,1.371453
cifar10,DL,916.507825,0,100,56.250000,1.234013
cifar10,DL,916.507825,0,100,53.360000,1.352176
cifar10,DL,916.507825,0,100,55.440000,1.267060
cifar10,DL,916.507825,0,100,56.230000,1.250471
cifar10,DL,916.507825,0,100,49.950000,1.478941
cifar10,DL,916.507825,0,100,55.670000,1.250898
cifar10,DL,916.507825,0,100,55.040000,1.266110
cifar10,DL,916.507825,0,100,56.090000,1.246158
cifar10,DL,916.507825,0,100,54.460000,1.307985
cifar10,DL,916.507825,0,100,56.210000,1.247998
cifar10,DL,916.507825,0,100,53.720000,1.321743
cifar10,DL,916.507825,0,100,54.640000,1.295723
cifar10,DL,916.507825,0,100,52.580000,1.361982
cifar10,DL,916.507825,0,100,53.700000,1.336543
cifar10,DL,916.507825,0,100,55.150000,1.281114
cifar10,DL,916.507825,0,100,54.370000,1.308764
cifar10,DL,916.507825,0,100,56.960000,1.227399
cifar10,DL,916.507825,0,100,53.410000,1.360279
cifar10,DL,916.507825,0,100,53.010000,1.328775
cifar10,DL,916.507825,0,100,54.600000,1.326969
cifar10,DL,916.507825,0,100,55.810000,1.240369
cifar10,DL,916.507825,0,100,53.180000,1.323672
cifar10,DL,916.507825,0,100,53.820000,1.296660
cifar10,DL,916.507825,0,100,52.350000,1.384262
cifar10,DL,916.507825,0,100,54.530000,1.285526
cifar10,DL,916.507825,0,100,50.990000,1.428612
cifar10,DL,916.507825,0,100,57.170000,1.215067
cifar10,DL,916.507825,0,100,53.450000,1.335104
cifar10,DL,916.507825,0,100,51.000000,1.423245
cifar10,DL,916.507825,0,100,53.140000,1.347788
cifar10,DL,916.507825,0,100,52.430000,1.324938
cifar10,DL,916.507825,0,100,55.200000,1.260167
cifar10,DL,916.507825,0,100,55.050000,1.304577
cifar10,DL,916.507825,0,100,55.230000,1.276801
cifar10,DL,916.507825,0,100,54.420000,1.297960
cifar10,DL,916.507825,0,100,55.490000,1.262845
cifar10,DL,916.507825,0,100,55.920000,1.260759
cifar10,DL,916.507825,0,100,51.500000,1.361409
cifar10,DL,916.507825,0,100,53.900000,1.329022
cifar10,DL,916.507825,0,100,55.910000,1.285513
cifar10,DL,916.507825,0,100,55.910000,1.266997
cifar10,DL,916.507825,0,100,53.350000,1.323267
cifar10,DL,916.507825,0,100,55.880000,1.254969
cifar10,DL,916.507825,0,100,51.920000,1.368261
cifar10,DL,916.507825,0,100,54.860000,1.284133
cifar10,DL,916.507825,0,100,54.480000,1.300735
cifar10,DL,916.507825,0,100,55.550000,1.268852
cifar10,DL,916.507825,0,100,53.370000,1.347000
cifar10,DL,916.507825,0,100,55.860000,1.246934
cifar10,DL,916.507825,0,100,54.430000,1.291663
cifar10,DL,916.507825,0,100,54.230000,1.311475
cifar10,DL,916.507825,0,100,51.340000,1.368956
cifar10,DL,916.507825,0,100,54.630000,1.274776
cifar10,DL,916.507825,0,100,56.850000,1.230555
cifar10,DL,916.507825,0,100,56.120000,1.229612
cifar10,DL,916.507825,0,100,54.140000,1.297190
cifar10,DL,916.507825,0,100,53.870000,1.325954
cifar10,DL,916.507825,0,100,57.040000,1.223150
cifar10,DL,916.507825,0,100,51.200000,1.438240
cifar10,DL,916.507825,0,100,55.610000,1.255250
cifar10,DL,916.507825,0,100,55.080000,1.274301
cifar10,DL,916.507825,0,100,54.750000,1.278451
cifar10,DL,916.507825,0,100,51.720000,1.402541
cifar10,DL,916.507825,0,100,54.910000,1.290827
cifar10,DL,916.507825,0,100,55.300000,1.288778
cifar10,DL,916.507825,0,100,54.780000,1.296092
cifar10,DL,916.507825,0,100,54.360000,1.272836
cifar10,DL,916.507825,0,100,54.320000,1.322987
cifar10,DL,916.507825,0,100,54.840000,1.289695
cifar10,DL,916.507825,0,100,55.260000,1.262135
cifar10,DL,916.507825,0,100,54.780000,1.294464
cifar10,DL,916.507825,0,100,53.130000,1.340484
cifar10,DL,916.507825,0,100,54.290000,1.297326
cifar10,DL,916.507825,0,100,55.550000,1.260071
cifar10,DL,916.507825,0,100,55.080000,1.305145
cifar10,DL,916.507825,0,100,50.960000,1.443100
cifar10,DL,916.507825,0,100,56.020000,1.223720
cifar10,DL,916.507825,0,100,55.140000,1.266398
cifar10,DL,916.507825,0,100,56.360000,1.240163
cifar10,DL,916.507825,0,100,54.500000,1.299517
cifar10,DL,916.507825,0,100,51.730000,1.345594
cifar10,DL,916.507825,0,100,56.220000,1.246363
cifar10,DL,916.507825,0,100,52.750000,1.346483
cifar10,DL,916.507825,0,100,53.440000,1.315328
cifar10,DL,916.507825,0,100,54.030000,1.330458
cifar10,DL,916.507825,0,100,53.390000,1.320224
cifar10,DL,916.507825,0,100,55.000000,1.292373
cifar10,DL,916.507825,0,100,56.120000,1.250557
cifar10,DL,916.507825,0,100,51.980000,1.361726
cifar10,DL,916.507825,0,100,54.800000,1.276837
cifar10,DL,916.507825,0,100,57.230000,1.211224
cifar10,DL,916.507825,0,100,57.230000,1.206586
cifar10,DL,916.507825,0,100,54.870000,1.317917
cifar10,DL,916.507825,0,100,51.750000,1.373608
cifar10,DL,916.507825,0,100,52.990000,1.352669
cifar10,DL,916.507825,0,100,54.300000,1.301613
cifar10,DL,916.507825,0,100,54.180000,1.332264
cifar10,DL,916.507825,0,100,55.220000,1.273815
cifar10,DL,916.507825,0,100,53.930000,1.304402
cifar10,DL,916.507825,0,100,56.030000,1.258672
cifar10,DL,916.507825,0,100,53.920000,1.348754
cifar10,DL,916.507825,0,100,54.210000,1.307667
cifar10,DL,916.507825,0,100,55.670000,1.240052
cifar10,DL,916.507825,0,100,54.820000,1.291031
cifar10,DL,916.507825,0,100,55.440000,1.243341
cifar10,DL,916.507825,0,100,50.980000,1.408587
cifar10,DL,916.507825,0,100,54.530000,1.299330
cifar10,DL,916.507825,0,100,54.560000,1.294728
cifar10,DL,916.507825,0,100,54.540000,1.277116
cifar10,DL,916.507825,0,100,55.760000,1.245402
cifar10,DL,916.507825,0,100,50.220000,1.416749
cifar10,DL,916.507825,0,100,55.390000,1.268288
cifar10,DL,916.507825,0,100,56.120000,1.247109
cifar10,DL,916.507825,0,100,51.220000,1.403137
cifar10,DL,916.507825,0,100,55.730000,1.267905
cifar10,DL,916.507825,0,100,53.700000,1.349545
cifar10,DL,916.507825,0,100,52.860000,1.346618
cifar10,DL,916.507825,0,100,55.750000,1.261946
cifar10,DL,916.507825,0,100,54.190000,1.322565
cifar10,DL,916.507825,0,100,52.380000,1.362200
cifar10,DL,916.507825,0,100,52.090000,1.349535
cifar10,DL,916.507825,0,100,53.130000,1.305104
cifar10,DL,916.507825,0,100,52.670000,1.390590
cifar10,DL,916.507825,0,100,55.730000,1.249635
cifar10,DL,916.507825,0,100,55.320000,1.291798
cifar10,DL,916.507825,0,100,52.260000,1.385703
cifar10,DL,916.507825,0,100,56.820000,1.233985
cifar10,DL,916.507825,0,100,55.840000,1.268254
cifar10,DL,916.507825,0,100,56.370000,1.264168
cifar10,DL,916.507825,0,100,57.310000,1.213437
cifar10,DL,916.507825,0,100,56.320000,1.239372
cifar10,DL,916.507825,0,100,54.570000,1.301262
cifar10,DL,916.507825,0,100,54.090000,1.323102
cifar10,DL,916.507825,0,100,54.580000,1.291381
cifar10,DL,916.507825,0,100,55.770000,1.253442
cifar10,DL,916.507825,0,100,54.180000,1.322270
cifar10,DL,916.507825,0,100,52.900000,1.321185
cifar10,DL,916.507825,0,100,52.580000,1.352060
cifar10,DL,916.507825,0,100,55.790000,1.235473
cifar10,DL,916.507825,0,100,52.990000,1.351967
cifar10,DL,916.507825,0,100,55.570000,1.266937
cifar10,DL,916.507825,0,100,56.250000,1.234980
cifar10,DL,916.507825,0,100,54.520000,1.289220
cifar10,DL,916.507825,0,100,54.790000,1.275353
cifar10,DL,916.507825,0,100,53.550000,1.288503
cifar10,DL,916.507825,0,100,56.340000,1.229083
cifar10,DL,916.507825,0,100,54.830000,1.276954
cifar10,DL,916.507825,0,100,52.960000,1.360562
cifar10,DL,916.507825,0,100,54.180000,1.318282
cifar10,DL,916.507825,0,100,57.340000,1.207447
cifar10,DL,916.507825,0,100,51.860000,1.420287
cifar10,DL,916.507825,0,100,53.930000,1.343638
cifar10,DL,916.507825,0,100,52.020000,1.382328
cifar10,DL,916.507825,0,100,54.780000,1.310402
cifar10,DL,916.507825,0,100,56.280000,1.258289
cifar10,DL,916.507825,0,100,54.800000,1.309031
cifar10,DL,916.507825,0,100,56.090000,1.237365
cifar10,DL,916.507825,0,100,55.660000,1.274632
cifar10,DL,916.507825,0,100,56.060000,1.235073
cifar10,DL,916.507825,0,100,51.980000,1.378528
cifar10,DL,925.001496,0,101,56.160000,1.251226
cifar10,DL,925.001496,0,101,56.050000,1.264245
cifar10,DL,925.001496,0,101,52.390000,1.358216
cifar10,DL,925.001496,0,101,54.190000,1.301129
cifar10,DL,925.001496,0,101,57.230000,1.214561
cifar10,DL,925.001496,0,101,53.320000,1.309688
cifar10,DL,925.001496,0,101,55.810000,1.255405
cifar10,DL,925.001496,0,101,55.890000,1.262802
cifar10,DL,925.001496,0,101,55.110000,1.291851
cifar10,DL,925.001496,0,101,53.350000,1.321752
cifar10,DL,925.001496,0,101,52.180000,1.368870
cifar10,DL,925.001496,0,101,56.460000,1.231411
cifar10,DL,925.001496,0,101,54.200000,1.306399
cifar10,DL,925.001496,0,101,53.930000,1.313269
cifar10,DL,925.001496,0,101,54.220000,1.313945
cifar10,DL,925.001496,0,101,51.500000,1.491232
cifar10,DL,925.001496,0,101,53.550000,1.310035
cifar10,DL,925.001496,0,101,52.710000,1.408052
cifar10,DL,925.001496,0,101,53.540000,1.311680
cifar10,DL,925.001496,0,101,56.460000,1.211699
cifar10,DL,925.001496,0,101,57.230000,1.227898
cifar10,DL,925.001496,0,101,55.470000,1.262301
cifar10,DL,925.001496,0,101,56.120000,1.257706
cifar10,DL,925.001496,0,101,55.570000,1.266128
cifar10,DL,925.001496,0,101,54.330000,1.294882
cifar10,DL,925.001496,0,101,56.060000,1.263116
cifar10,DL,925.001496,0,101,54.530000,1.272633
cifar10,DL,925.001496,0,101,54.250000,1.311651
cifar10,DL,925.001496,0,101,51.440000,1.438299
cifar10,DL,925.001496,0,101,56.200000,1.250369
cifar10,DL,925.001496,0,101,53.610000,1.352072
cifar10,DL,925.001496,0,101,51.850000,1.395914
cifar10,DL,925.001496,0,101,53.460000,1.355171
cifar10,DL,925.001496,0,101,54.730000,1.290713
cifar10,DL,925.001496,0,101,50.480000,1.400606
cifar10,DL,925.001496,0,101,52.570000,1.361057
cifar10,DL,925.001496,0,101,53.850000,1.290731
cifar10,DL,925.001496,0,101,55.280000,1.284601
cifar10,DL,925.001496,0,101,55.870000,1.249806
cifar10,DL,925.001496,0,101,53.960000,1.337022
cifar10,DL,925.001496,0,101,54.110000,1.349214
cifar10,DL,925.001496,0,101,53.260000,1.326123
cifar10,DL,925.001496,0,101,54.690000,1.290238
cifar10,DL,925.001496,0,101,56.020000,1.248781
cifar10,DL,925.001496,0,101,52.180000,1.388699
cifar10,DL,925.001496,0,101,56.890000,1.242068
cifar10,DL,925.001496,0,101,52.300000,1.403306
cifar10,DL,925.001496,0,101,50.900000,1.411173
cifar10,DL,925.001496,0,101,51.780000,1.369589
cifar10,DL,925.001496,0,101,53.540000,1.312124
cifar10,DL,925.001496,0,101,55.470000,1.258032
cifar10,DL,925.001496,0,101,53.100000,1.336224
cifar10,DL,925.001496,0,101,53.070000,1.338951
cifar10,DL,925.001496,0,101,56.640000,1.226509
cifar10,DL,925.001496,0,101,52.340000,1.372184
cifar10,DL,925.001496,0,101,55.110000,1.273567
cifar10,DL,925.001496,0,101,55.010000,1.303114
cifar10,DL,925.001496,0,101,53.800000,1.284943
cifar10,DL,925.001496,0,101,54.200000,1.315919
cifar10,DL,925.001496,0,101,56.320000,1.237733
cifar10,DL,925.001496,0,101,55.160000,1.274449
cifar10,DL,925.001496,0,101,52.060000,1.359668
cifar10,DL,925.001496,0,101,52.140000,1.390230
cifar10,DL,925.001496,0,101,56.580000,1.238050
cifar10,DL,925.001496,0,101,53.210000,1.357542
cifar10,DL,925.001496,0,101,53.600000,1.353349
cifar10,DL,925.001496,0,101,53.060000,1.321685
cifar10,DL,925.001496,0,101,54.700000,1.287438
cifar10,DL,925.001496,0,101,53.550000,1.325122
cifar10,DL,925.001496,0,101,53.450000,1.333385
cifar10,DL,925.001496,0,101,56.160000,1.234160
cifar10,DL,925.001496,0,101,52.090000,1.387860
cifar10,DL,925.001496,0,101,54.240000,1.292174
cifar10,DL,925.001496,0,101,55.720000,1.284402
cifar10,DL,925.001496,0,101,54.740000,1.298352
cifar10,DL,925.001496,0,101,55.620000,1.261087
cifar10,DL,925.001496,0,101,56.230000,1.225210
cifar10,DL,925.001496,0,101,54.280000,1.290636
cifar10,DL,925.001496,0,101,54.780000,1.258572
cifar10,DL,925.001496,0,101,54.890000,1.289621
cifar10,DL,925.001496,0,101,51.760000,1.391472
cifar10,DL,925.001496,0,101,52.820000,1.342437
cifar10,DL,925.001496,0,101,55.110000,1.285471
cifar10,DL,925.001496,0,101,55.350000,1.252219
cifar10,DL,925.001496,0,101,55.200000,1.270732
cifar10,DL,925.001496,0,101,56.940000,1.233654
cifar10,DL,925.001496,0,101,52.970000,1.337282
cifar10,DL,925.001496,0,101,52.480000,1.352531
cifar10,DL,925.001496,0,101,57.370000,1.199942
cifar10,DL,925.001496,0,101,53.780000,1.309286
cifar10,DL,925.001496,0,101,52.510000,1.340998
cifar10,DL,925.001496,0,101,55.170000,1.264429
cifar10,DL,925.001496,0,101,56.140000,1.253948
cifar10,DL,925.001496,0,101,51.430000,1.431214
cifar10,DL,925.001496,0,101,54.530000,1.316779
cifar10,DL,925.001496,0,101,55.510000,1.269185
cifar10,DL,925.001496,0,101,55.570000,1.280744
cifar10,DL,925.001496,0,101,55.290000,1.266191
cifar10,DL,925.001496,0,101,54.640000,1.288531
cifar10,DL,925.001496,0,101,49.190000,1.473093
cifar10,DL,925.001496,0,101,53.260000,1.355101
cifar10,DL,925.001496,0,101,52.990000,1.337526
cifar10,DL,925.001496,0,101,54.850000,1.285231
cifar10,DL,925.001496,0,101,56.390000,1.252304
cifar10,DL,925.001496,0,101,55.410000,1.254053
cifar10,DL,925.001496,0,101,54.380000,1.294752
cifar10,DL,925.001496,0,101,54.990000,1.285145
cifar10,DL,925.001496,0,101,53.430000,1.325577
cifar10,DL,925.001496,0,101,53.980000,1.304030
cifar10,DL,925.001496,0,101,54.850000,1.285176
cifar10,DL,925.001496,0,101,53.510000,1.345775
cifar10,DL,925.001496,0,101,51.470000,1.380441
cifar10,DL,925.001496,0,101,53.170000,1.352096
cifar10,DL,925.001496,0,101,52.320000,1.385364
cifar10,DL,925.001496,0,101,53.290000,1.351252
cifar10,DL,925.001496,0,101,54.190000,1.299552
cifar10,DL,925.001496,0,101,53.920000,1.284459
cifar10,DL,925.001496,0,101,54.280000,1.285340
cifar10,DL,925.001496,0,101,54.100000,1.293510
cifar10,DL,925.001496,0,101,55.000000,1.277729
cifar10,DL,925.001496,0,101,56.980000,1.217514
cifar10,DL,925.001496,0,101,54.140000,1.297485
cifar10,DL,925.001496,0,101,54.050000,1.304613
cifar10,DL,925.001496,0,101,53.860000,1.330428
cifar10,DL,925.001496,0,101,54.680000,1.283297
cifar10,DL,925.001496,0,101,55.640000,1.266196
cifar10,DL,925.001496,0,101,53.070000,1.324448
cifar10,DL,925.001496,0,101,55.570000,1.289534
cifar10,DL,925.001496,0,101,54.260000,1.299950
cifar10,DL,925.001496,0,101,54.510000,1.300362
cifar10,DL,925.001496,0,101,55.450000,1.265964
cifar10,DL,925.001496,0,101,54.690000,1.301075
cifar10,DL,925.001496,0,101,54.810000,1.355940
cifar10,DL,925.001496,0,101,53.240000,1.334280
cifar10,DL,925.001496,0,101,54.100000,1.322069
cifar10,DL,925.001496,0,101,56.780000,1.222031
cifar10,DL,925.001496,0,101,53.670000,1.338356
cifar10,DL,925.001496,0,101,54.150000,1.286898
cifar10,DL,925.001496,0,101,55.690000,1.253533
cifar10,DL,925.001496,0,101,55.850000,1.270065
cifar10,DL,925.001496,0,101,54.170000,1.288689
cifar10,DL,925.001496,0,101,54.620000,1.288109
cifar10,DL,925.001496,0,101,55.250000,1.287617
cifar10,DL,925.001496,0,101,55.670000,1.272584
cifar10,DL,925.001496,0,101,56.090000,1.239113
cifar10,DL,925.001496,0,101,54.870000,1.291392
cifar10,DL,925.001496,0,101,53.470000,1.349387
cifar10,DL,925.001496,0,101,54.450000,1.302483
cifar10,DL,925.001496,0,101,52.980000,1.347251
cifar10,DL,925.001496,0,101,54.690000,1.288297
cifar10,DL,925.001496,0,101,55.890000,1.252340
cifar10,DL,925.001496,0,101,56.870000,1.218031
cifar10,DL,925.001496,0,101,54.560000,1.289907
cifar10,DL,925.001496,0,101,57.240000,1.221667
cifar10,DL,925.001496,0,101,51.850000,1.379966
cifar10,DL,925.001496,0,101,51.430000,1.387941
cifar10,DL,925.001496,0,101,54.700000,1.300807
cifar10,DL,925.001496,0,101,54.520000,1.295797
cifar10,DL,925.001496,0,101,51.580000,1.340987
cifar10,DL,925.001496,0,101,49.370000,1.475099
cifar10,DL,925.001496,0,101,54.800000,1.301022
cifar10,DL,925.001496,0,101,55.630000,1.277137
cifar10,DL,925.001496,0,101,51.740000,1.394929
cifar10,DL,925.001496,0,101,54.910000,1.258859
cifar10,DL,925.001496,0,101,56.850000,1.232656
cifar10,DL,925.001496,0,101,53.410000,1.328419
cifar10,DL,925.001496,0,101,54.630000,1.275467
cifar10,DL,925.001496,0,101,54.470000,1.319211
cifar10,DL,925.001496,0,101,54.780000,1.298770
cifar10,DL,925.001496,0,101,54.990000,1.279816
cifar10,DL,925.001496,0,101,55.370000,1.267684
cifar10,DL,925.001496,0,101,54.720000,1.285937
cifar10,DL,925.001496,0,101,55.570000,1.255268
cifar10,DL,925.001496,0,101,52.200000,1.350102
cifar10,DL,925.001496,0,101,53.810000,1.330053
cifar10,DL,925.001496,0,101,54.610000,1.283421
cifar10,DL,925.001496,0,101,54.260000,1.289959
cifar10,DL,925.001496,0,101,55.330000,1.254872
cifar10,DL,925.001496,0,101,51.400000,1.371178
cifar10,DL,925.001496,0,101,50.850000,1.438623
cifar10,DL,925.001496,0,101,54.730000,1.272915
cifar10,DL,925.001496,0,101,56.060000,1.246110
cifar10,DL,925.001496,0,101,57.120000,1.214315
cifar10,DL,925.001496,0,101,52.790000,1.376128
cifar10,DL,925.001496,0,101,53.350000,1.303201
cifar10,DL,925.001496,0,101,54.510000,1.295819
cifar10,DL,925.001496,0,101,56.290000,1.231697
cifar10,DL,925.001496,0,101,53.030000,1.350747
cifar10,DL,925.001496,0,101,55.690000,1.254818
cifar10,DL,925.001496,0,101,55.760000,1.287565
cifar10,DL,925.001496,0,101,54.060000,1.317247
cifar10,DL,925.001496,0,101,54.680000,1.273685
cifar10,DL,925.001496,0,101,54.510000,1.297572
cifar10,DL,925.001496,0,101,54.930000,1.288686
cifar10,DL,925.001496,0,101,54.280000,1.292300
cifar10,DL,925.001496,0,101,56.210000,1.238547
cifar10,DL,925.001496,0,101,52.980000,1.360052
cifar10,DL,925.001496,0,101,56.690000,1.224635
cifar10,DL,925.001496,0,101,57.070000,1.208156
cifar10,DL,925.001496,0,101,55.930000,1.253422
cifar10,DL,933.291442,0,102,54.540000,1.299015
cifar10,DL,933.291442,0,102,54.860000,1.283866
cifar10,DL,933.291442,0,102,54.470000,1.291484
cifar10,DL,933.291442,0,102,55.160000,1.296227
cifar10,DL,933.291442,0,102,53.530000,1.321990
cifar10,DL,933.291442,0,102,52.960000,1.339324
cifar10,DL,933.291442,0,102,54.900000,1.275748
cifar10,DL,933.291442,0,102,55.270000,1.269141
cifar10,DL,933.291442,0,102,54.110000,1.305644
cifar10,DL,933.291442,0,102,55.300000,1.286157
cifar10,DL,933.291442,0,102,52.210000,1.374584
cifar10,DL,933.291442,0,102,52.760000,1.361684
cifar10,DL,933.291442,0,102,54.620000,1.269012
cifar10,DL,933.291442,0,102,51.790000,1.348163
cifar10,DL,933.291442,0,102,55.840000,1.290079
cifar10,DL,933.291442,0,102,53.480000,1.314993
cifar10,DL,933.291442,0,102,52.840000,1.348485
cifar10,DL,933.291442,0,102,53.670000,1.336388
cifar10,DL,933.291442,0,102,50.820000,1.412664
cifar10,DL,933.291442,0,102,55.940000,1.251525
cifar10,DL,933.291442,0,102,55.190000,1.279542
cifar10,DL,933.291442,0,102,50.540000,1.469604
cifar10,DL,933.291442,0,102,54.950000,1.270377
cifar10,DL,933.291442,0,102,51.540000,1.431445
cifar10,DL,933.291442,0,102,55.670000,1.271249
cifar10,DL,933.291442,0,102,53.360000,1.310895
